ID,Class,Stock,Strain,Breeding Value,Fork Length (cm),Weight (kg),B7_4994,B7_4875,B7_4525,B7_3616,B7_3503,B7_3393,B7_1522,B7_1093,B7_0954,B4_8189,B4_7980,B4_5033,B4_4056,B4_3935,B4_3828,B4_3712,B4_3612,B4_3151,B4_2960,B4_2490,B4_2337,B4_2252,B4_2185,B4_2105,B4_2031,B4_1806,B4_1724,B4_1652,B4_1556,B4_1490,B4_1348,B4_1188,B4_1086,B4_0999,B4_0802,B4_0735,B4_0662,B4_0591,B4_0524,B4_0423,B4_0291,B4_0155,B4_0028,B3_9906,B3_9815,B3_9723,B3_9637,B3_9566,B3_9515,B3_9453,B3_9357,B3_9239,B3_9137,B3_9065,B3_8992,B3_8905,B3_8832,B3_8778,B3_8728,B3_8659,B3_8571,B3_8500,B3_8378,B3_8267,B3_8177,B3_8093,B3_8027,B3_7945,B3_7830,B3_7782,B3_7737,B3_7663,B3_7582,B3_7501,B3_7400,B3_7319,B3_7232,B3_7122,B3_7046,B3_7002,B3_6939,B3_6878,B3_6838,B3_6786,B3_6721,B3_6664,B3_6594,B3_6541,B3_6486,B3_6414,B3_6339,B3_6254,B3_6142,B3_6063,B3_6019,B3_5982,B3_5906,B3_5813,B3_5738,B3_5674,B3_5628,B3_5584,B3_5541,B3_5488,B3_5424,B3_5376,B3_5335,B3_5266,B3_5127,B3_4938,B3_4825,B3_4595,B3_4503,B3_4441,B3_4367,B3_4271,B3_4163,B3_4038,B3_3629,B3_3491,B3_3354,B3_3217,B3_3162,B3_3081,B3_2974,B3_2867,B3_2777,B3_2689,B3_2586,B3_2501,B3_2377,B3_2241,B3_2168,B3_2092,B3_1974,B3_1878,B3_1774,B3_1535,B3_1368,B3_0482,B3_0396,B3_0285,B3_0154,B3_0012,B2_8343,B2_8278,B2_8186,B2_8082,B2_8008,B2_7910,B2_7325,B2_7118,B2_7006,B2_6875,B2_6771,B2_6626,B2_4913,B2_4763,B2_4713,B2_4394,B2_4079,B2_3931,B2_3769,B2_3695,B2_3630,B2_3586,B2_3525,B2_3470,B2_3402,B2_3119,B2_3011,B2_2909,B2_2832,B2_2742,B2_2634,B2_2385,B2_1909,B2_1849,B2_1753,B2_1637,B2_1509,B2_1416,B2_1327,B2_1208,B2_1121,B2_1060,B2_0928,B2_0674,B2_0328,B2_0105,B2_0022,B1_9934,B1_9601,B1_9388,B1_9308,B1_9197,B1_9072,B1_8957,B1_8856,B1_8299,B1_7834,B1_7736,B1_7635,B1_7361,B1_7262,B1_7188,B1_7088,B1_7007,B1_6796,B1_6708,B1_6529,B1_6448,B1_6375,B1_6254,B1_6132,B1_5583,B1_4894,B1_4783,B1_4273,B1_4067,B1_3863,B1_3748,B1_3597,B1_3415,B1_3251,B1_3116,B1_2913,B1_2704,B1_2646,B1_2524,B1_2445,B1_2169,B1_1917,B1_1816,B1_1714,B1_1613,B1_1514,B1_1401,B1_1093,B1_0522,B1_0429,B1_0218,B1_0116,B1_0027,B0_9913,B0_9775,B0_9676,B0_9576,B0_9394,B0_9127,B0_9047,B0_8992,B0_8938,B0_8825,B0_8759,B0_8651,B0_8562,B0_8515,B0_1677,B0_1468
112,FB1,CULL,SJR,397,73,4420,131305.4531,144981.2656,142388.8281,96999.42188,156190.8125,95217.79688,29787.84375,112778.8594,99442.3125,2247378.453,5276080.484,541276.1563,88403.15625,245913.9219,272861.5,161181.2188,39746.4375,42335.20313,54363.04688,33295.71875,9286.59375,13306.51563,18068.14063,1718.453125,15643.01563,47025.76563,30260.42188,32494.71875,19010.60938,21967.04688,73847.17188,208272,69144.625,22240.60938,13999.46875,136525.0938,210699.3438,150669.3906,20735.26563,62923.34375,63167.54688,101963.7813,178416.875,203904.9531,271891.8438,295079.6406,198355.7188,135538.1719,51069.10938,145895.9219,144462.1719,180339.6719,146663.0938,181225.8906,257189.3594,400849.8281,266001.125,211963.7656,242588.25,578890.0938,444920.3438,255767.3438,689699.4375,273011.9844,244503.0313,127500.1406,68426.04688,259172.6875,218638.125,116614.4688,344455.2656,719521,393843.1563,329850.3594,364693.5938,101167.9375,395598.6094,219731.1719,84809.09375,62154.875,199721.0313,100910.9844,141776.0938,221439.5938,358456.2344,162814,237478.3438,312905.125,286059.0625,488785.4375,180139.5469,574371.375,355943.6563,112082.1719,97531.14063,60878.8125,296344.8906,79357.625,192440,82438.51563,85790.28125,166389,121603.5469,321721.5,420637.8906,139318.2031,235614.75,251134.2813,742534.2813,35350.5625,25783.03125,206338.9063,200266.2188,141565.1406,681072.7969,1052653.969,642857.2344,41743.14063,438026.4219,435710.1875,43239.75,21234.45313,11859.26563,37644.03125,139284.0313,269431.25,614061.3125,1385888.922,653453.0156,200246.3594,3943224.672,351328.1875,59706.07813,514110.0469,289651.6563,41145.46875,19166.67188,30857.23438,489143.8281,16359.8125,35300.09375,98180.75,196148.6719,154462.5313,27039.51563,39741.8125,3883950.875,32427.875,23971.14063,12050.67188,260032.9844,125736.9531,29353.625,171417.4688,10835.28125,43981.10938,39155.64063,15996.15625,26915.25,13351.96875,94765.6875,147648.3438,17750.03125,140429.0625,27118.28125,25436.60938,42463.29688,19822.04688,36823.82813,76874.375,133862.3438,84229.20313,44959.89063,83574.53125,57056.51563,32843.28125,25633.07813,49874.5,110882.5781,69879.54688,138081.7656,57609.78125,415838.5625,297427.125,84464.53125,49088.51563,285865.0781,644329.5625,862362.4688,39743.875,81650.17188,33145.65625,35462.76563,35497.42188,65024.125,1188995.906,147703.5156,88821.57813,39352.89063,41400.46875,76170.4375,60466.53125,41521.82813,31055.71875,52070.65625,53354.46875,81782.10938,74635.54688,133304.5313,38578.79688,73828.32813,106928.4688,61168.3125,87843.90625,193739.375,69438.42188,91870.125,92253.45313,46570.29688,595646.3438,573569.1875,294383.9219,47458.04688,389456.5,406341.7188,67628.71875,634872.1875,62114.9375,45912.64063,84939.75,61596.85938,509568.9844,28731.53125,90606.95313,112347.4219,138210.2031,1038702.766,916566.5156,16723.71875,39875.875,21978.54688,22313.15625,32047.625,73657.53125,71756.34375,125453.9688,212403.625,275804.6563,803318.5781,218465.0313,110548.0625,122697.2656,139708.0156,103893.0625,246991.5469,215101.6875,65581.21875,26646.21875,86967.8125,20274.75
137,FB10,CULL,SJR,-91,68,4850,183441.3125,209126.9375,201864.0625,127183.8125,206881.2188,117774.5,18977.25,165255.5625,157413.125,4133777.063,3930765.625,184578.625,124979.0313,347921.1563,378404,237175.3125,44848.90625,41406.1875,134017.4063,87770.8125,22034.25,41790.4375,62064.90625,42588.125,48649.8125,91536.09375,61014.5,69941.0625,38382.0625,52528.53125,220223.5625,393866.5,177105.5,114123.8438,21059.46875,214566.7188,305583.0313,206673.4063,30061.6875,163775.2813,106839.1875,137008.9063,299754.6563,247979.375,205796.9375,109290.25,105219,92885.96875,63896.875,156797.0625,232022.8125,293396.3125,200262.8438,236589.625,317072.3125,398879.5938,182932.4688,171141.0938,128301.0938,197021.125,175032.4375,107390.8438,340871.7188,249569.375,209839,116913.4688,77138.4375,189116.625,198836.6563,112558.9375,270434.4688,545226.3438,291909.75,262720.9688,307663.9063,89579.90625,390867.5313,255046.6875,120899.0313,73856.46875,178955.4375,77498.25,118459.7188,133555.625,175030.0313,103792,128519.5313,198050.0938,146553.9063,383714.6875,122962.2188,634723.9063,439266.2188,107285.5313,117314.3125,89573.09375,414306.25,159449.75,235052.1875,61564.21875,112208.625,105067.75,61512.5625,387268,415921.2813,76496.625,281522.5625,353750.25,789175.6875,25711.3125,24536.46875,112264.9375,92439.28125,88766,1122140,2180989.156,1287176.844,41653.03125,411220.8125,511217.875,41727.46875,29725.375,28083.6875,80226.09375,192431.4375,369544.1875,1263178.375,2586463.156,1130341.25,172042.4063,1969649.813,575696.4375,57074.875,472162.1875,200166.2188,20193.03125,13981.8125,29908,673648.2813,48793.625,59814.90625,87227.46875,163121.7188,93254.15625,39250.6875,51390.15625,5036410.188,43602.4375,28783.28125,49514.46875,329510.2813,180261.2813,29224.03125,179882.0625,8801.125,29012.46875,51608.125,23720.125,35942.875,43139.96875,136558.0625,182033.9375,28128.375,154130.2813,36257.65625,29162.28125,56064.96875,20618.09375,46007.8125,75188.125,142912.0625,89715.125,55249.34375,116136.5,69831.15625,58125.75,33022.75,48345.34375,112837.375,88887.78125,176699.6875,83654.8125,427354.5625,193271.4688,101174.125,67359.375,617727.6563,1414558.75,2004261.875,69706.5,141731.3125,42706.4375,54849.3125,50971.5625,87494.59375,882491.5625,129476.6875,84684.65625,41546.90625,48997.5625,89441.28125,76506.8125,55699.34375,46087.5625,44196.0625,36222.15625,66714.9375,74035.4375,168754.0625,47089.3125,73431.96875,87199.5,50238,67936.09375,160778.4688,59351.65625,91168.75,101648.0625,36501.96875,688890.0938,787895.25,449629.375,96459.6875,980959.5625,1032777.406,130529.4688,1097405.219,132939.25,109837.1875,146108.4375,96445.09375,594490.8125,31890.375,105501.7188,125463.125,92520.75,393859.1563,322955.1875,30449.96875,57311.125,43287.75,36596.71875,43019.78125,117006.1875,140285.9063,157808.9063,228727.5625,240784.1563,632823.3125,191515.625,110431.2188,121501.6875,125174.625,89302.8125,214140.125,212868.2813,65850.6875,27119.375,71080.46875,35608.625
143,FB11,CULL,SJR,344,69,5170,206015.9375,255455.9531,262075.8125,139335.8281,237417.7188,151135.7344,15748.59375,205730.3125,178919.4531,1398135.391,4102555.781,857924.6875,283826.4063,510384.6719,552675.7656,428211.3906,146361.5938,141820.2344,300353.8281,205204.7188,89094.84375,96960.60938,152926.2969,130700.9844,139201.4531,242366.0156,209812.0938,232790.7969,144681.2969,342726.8281,995427.2344,716304.3281,349051.3906,310671.4688,97812.45313,418813.4375,466881.9375,401617.375,109821.1094,437426.9219,320793.9688,423644.4219,983029.7031,644077.0781,604493.6719,294211.3594,258184.4063,235487.875,182123.2031,463648.4844,705194.1563,988847.6563,650877.5625,703510.7656,986939.9531,1164629.844,531787.8281,546468.3594,364203.4375,494901.9688,508548.5156,310015.4219,1097334.531,639549.6875,536407.7656,341183.9844,246224.5625,566770.9531,511012.7031,283437.4219,646621.625,1322883.797,768104.6719,643619.5156,723133.1094,278547.0625,912611.125,705089.9688,341220.0625,231076.2813,523669.3281,193062.8438,275340.8125,340530.0313,484073.8594,277633.8125,339320.9531,461683.8594,357306.6094,794423.5781,329937.3594,1147940.922,856586.5,281447.5313,216464.0156,258514.4063,1026064.297,463828.4063,506432.4688,121124.5,182151.0625,170484.9063,106404.6406,521553.4375,602914.4063,120369.0938,399533.0781,608570.875,1384372.563,44419.375,33231.45313,184939.7344,137536.6719,129963.2813,1646536.359,3216251.844,1928207.516,68326.42188,526043.9063,754070.8125,112187.8906,90128.29688,65300,152817.0625,263211.7969,498147.1406,1899883.672,3819585.984,1680113.609,237367.0625,4627882.766,1047573.922,89453.51563,649593.3438,468581.0781,61318.71875,53461.15625,54849.39063,1411586.922,66252.125,93342.40625,184489.1406,277844.0625,164709.5938,64258.96875,48409.90625,4990607.266,64783.59375,58486.125,92928.42188,973147.4375,350986.0156,73785.01563,322997.4531,46829.96875,87495.25,65657.03125,27820.5,66984.875,99883.5625,233577.4844,314429.7188,46713.45313,261464.875,62361.3125,67553.875,104068.375,54062.21875,107347.3438,176894.375,293614.5313,189450.2969,145526.1875,264454.6875,196470.8906,185185.4688,47949.32813,88283.53125,165496.5313,149225.7969,382970.7344,167871.6875,762422.9844,480138.4063,244337.5625,195420.2344,1513091.625,4472683.625,6407805.641,217419.6875,391206.375,141740.3281,172582.9688,120302.4219,146977.6563,986541.7188,232907.7656,192804.1563,93901.42188,230273.0625,136529.4063,102542.8281,78392.40625,148589.625,146415.5625,126144.125,215942.4375,243502.7969,461168.3438,125932.8906,153479.5938,157389.4688,83643.92188,128533.1094,233539.8594,107869.2813,187677.7031,193111.6094,66468.54688,1028946.547,1048043.188,673743.5313,214606.5938,908840,979364.2344,259165.7188,1733704.75,238097.8281,214520.0781,346809.8281,223427.6563,1605469.656,65532.26563,169595.5313,189899.25,124510.75,562587.5156,528077.1563,77428.23438,101185.9375,92649.09375,111420.0625,124886.4688,262689.3125,333947.7656,315494.1719,486092.4063,529636.4063,1372842.031,440205.7969,256810.5781,265815.4219,260946.7969,178281.7656,414871.125,377639.4219,109138.4844,54492.51563,81977.625,18493.96875
147,FB12,CULL,SJR,132,73,5520,7692.09375,24164.28125,8611.9375,17506.75,5935.125,32927.78125,15251.34375,-13094.3125,4963.71875,2575811.125,4829383.938,560851.5625,-9414.75,6500.75,26709.15625,12181.375,9140.78125,4929.78125,17037.25,10523.25,6897.34375,4740.15625,10875.46875,942.6875,8762.78125,35690.6875,36491.40625,46777.5625,10590.90625,5286.8125,81331.75,124814.1875,59945.28125,42975.84375,9961.21875,97637.90625,142606.7188,77143.40625,6149.3125,32246.78125,36956.25,89077,195342.2813,121719.125,117493.25,71762.53125,43357.125,50331.15625,29212.6875,90046.40625,124373.0625,165737.0625,131521.9375,136879.4375,193999.25,214556.9688,87323.25,98277.4375,70898.21875,95076.53125,88089.59375,63362.65625,181833.5938,109303.625,96695.625,45153.375,34974.09375,101227.6875,117847,69956.65625,319137.4688,630271.5,337820.9063,133948.5938,141117.3438,43250.9375,191397.1875,161469.1875,64034.65625,43727.90625,107682.6875,44047.71875,62648.5625,62255.0625,106987.875,65432.71875,73765.09375,88319.78125,81858.75,204476.4375,68911.875,316191.5938,212441.9063,72893.34375,88398.90625,58786.59375,198464.6875,85766.5,101552.8438,41399.125,57381.5625,37939.125,8769.5,170271.5313,166488.1875,18218.46875,119853.8125,143999.3125,188968.8438,10122.28125,-4569.84375,563.90625,-2243.78125,15879.78125,376723.9063,741328.25,422844.2188,-11883.40625,260780.6875,280336.8438,51763.9375,31870.5,10041.75,31659.0625,69565.09375,146267.7813,444923.7188,937834.0938,449524.7188,123211.25,4250764.125,460273.6563,33816.03125,265808.25,206647.7813,21031.03125,5606.78125,15937.65625,807099.5,-293.84375,26720.875,53431.4375,83718.96875,66826.1875,5149.53125,9492.96875,1294809.344,11652.40625,609.5625,5260.65625,182741.2188,69663.40625,16250.65625,56851.96875,4110.5,20340.65625,44859.625,16370.375,35907.71875,31861.5625,85442.8125,49015.40625,5654.59375,42842.40625,11640.03125,14276.9375,31749.59375,16429.5625,27229.09375,57198.03125,96183.59375,44731.03125,51657.96875,110011.375,73780.875,10563.25,2819.125,11815.96875,56648.25,47239.78125,110198.5313,45785.5625,257641.7188,60593.03125,50232.84375,45192.96875,322791.5938,950546.9375,1370609.719,47830.15625,80324.625,27618.8125,38368.84375,27565.1875,36394.8125,165158.0313,93003.21875,50651.21875,26557.25,37214.53125,72878.34375,68224.25,37331.6875,27982.34375,19290.90625,24153.3125,50476.65625,58271.21875,91120.84375,22696.9375,58827.53125,78306.5625,40011.84375,62617.53125,127307.8125,37285.96875,54655.375,53083.0625,29295.65625,211801.5625,114291.125,87289.78125,48861.125,320241.7188,367949.4375,83476.3125,656443.25,86867.375,64820.3125,97636.78125,58677.90625,340131.5313,19955.1875,82475.4375,84483.28125,14674.71875,51759.1875,28189.5,21661.25,17139.3125,25922.5625,20801.5,24604.34375,74031.59375,85811,75507.125,131796.75,147637.8125,415897.5625,127930.2813,71889.03125,69318.4375,86390.09375,53759.625,138607.25,153938.9063,46037.78125,9949.40625,69577.6875,30906.34375
135,FB13,CULL,SJR,81,71,4910,123934.3438,135644.4375,130603.5625,66523.73438,131626.4375,76109.89063,31055.375,101598,93410.17188,247166.3906,4354029.516,104563.0938,116229.3125,243400.0313,262360.9219,187476.7969,43891.95313,47797.23438,103502.6406,71108.09375,31920.20313,30317.40625,66499.53125,44815.42188,49547,89170,53771.82813,59155.54688,33454.54688,61652.48438,244490.7813,351428.6406,153234.4219,115488.4531,38389.23438,272267.7656,433515.4531,327996,30409.20313,139178.1406,112190.2031,177058.1719,422351.2031,272325.1094,251101.625,125132.8594,98843.90625,95318.75,72142.5,178397.1406,286319.75,404298.9219,262864.9219,271074.0469,395986.875,526344.6719,222701.7813,225556.4063,165253.2031,224375.2813,164921.7344,139365.2969,401226.1719,230374.4219,195992.9063,100819.4063,61544.98438,172716.7188,203039.5625,116047.1875,251273.0156,520423.9688,289289.3125,272573.4844,313008.625,96373.85938,346965.1563,259815.7813,119814.6406,84549.1875,217818.4844,79556.3125,119580.4688,167062.7344,203280.7344,112380.1094,139665.4063,186113.8906,151140.9844,495939.0156,124404.5625,861385.9219,585584.0313,107988.6719,117056.2656,96872.76563,440378.4063,157789.2813,239362.2344,61018.21875,71638.48438,78371.92188,32807.85938,485751.2188,581656.5938,57453.96875,360568.2656,497356.8438,731747.9688,6071.4375,17220.8125,52233.73438,37736.21875,44408.60938,1053978.938,2187143.609,1298226.875,37504.90625,228900.75,474581.3125,26789.54688,30454.1875,26252.34375,76174.17188,245097.0625,398554.0781,1306440.75,2681311.141,1140936.844,164388.4844,1148121.125,402279.1719,45782.84375,559796.0781,251404.8125,29917.375,28305.09375,16993.26563,658354.25,26823.45313,39727.1875,110563.5,189740.0781,116253.4063,45791.42188,43579.01563,4844924.516,46648.39063,38309.03125,35799.03125,455878.1094,203774.2813,50407.57813,168826.7344,30974.46875,54690.20313,38535.35938,20363.17188,41274.53125,43148.1875,121265.125,166064.5938,23382,153304.2031,34909.04688,34639.96875,48667.32813,31189.07813,51942.0625,108251,181087.2344,110623.7344,79454.28125,121615.2188,102501.9531,55896.65625,31175.67188,56948.17188,85305.65625,77831.96875,158530.375,79799.25,418501.8125,179761.9688,107523,86343.90625,643321.0469,1987137.891,2636989.141,92941.71875,175187.5156,68215.5625,80897.85938,68941.70313,80373.26563,432446.0938,159645.6875,107332.375,54788.28125,50864.875,97562.01563,77898.23438,43425.76563,60792.04688,57913.75,50821.875,85500.79688,103849.5625,214282.0625,60987.64063,84964.23438,125143.3281,57312.0625,85345.48438,164705.5938,33017.65625,113915.3438,96661.01563,40460.10938,579193.0781,575866.7031,339990.9063,110077.7656,515316.6563,571692.8594,145307.5156,1084820.719,140025.1719,126336.0625,207504.1563,122824.5625,545354.0625,31529.64063,107087.5313,116029.3594,38661.5,161410.0469,147554.5156,40291.15625,54085.60938,37931.85938,38076.98438,58433.76563,127081.75,193868.2969,179048.3594,271924.3438,307556.7031,840042.0938,250682.4063,135593.2969,144686.1406,149021.1875,102828.2969,245571.5469,234731.1563,61604.4375,27374.95313,74492.90625,26447.07813
163,FB14,CULL,SJR,429,72,,290384.0625,347091.125,355762.5,194267.0625,329096.0938,206285.4688,29214.34375,280182.375,240863.6563,5466104.313,3822358.125,343061.3125,231006.8125,591116.2813,590003.2188,352080.4375,64981.71875,67279.21875,163878.5313,117379.8125,42440.71875,52412,116826.8438,71507.15625,85639.9375,128187.8438,97077.28125,87970.625,50953.21875,85569.5625,279081.5,511413.5938,166191.5313,129671.7188,40506.46875,228382.625,275676.0625,232116.75,50871.09375,185840.75,126785.1563,163926.5938,358092.0625,275406.625,276856.0625,165748.2188,142063.75,119980.8125,80096.3125,224367.9063,321328.375,420583.8125,280611.9375,307421.5313,443622.2813,548216.1563,263445.1563,231570.0938,201022.3125,270279.6875,203433.125,153615.2188,457140.7188,384702.4688,288818.4688,142058.25,109252.1563,271986.5,309422.0625,162062.4688,373047.0938,742078.9688,373695.4063,328754.6563,474522.4063,132726.8125,581699.1875,312010.9375,130338.625,95868.53125,222589.375,88667.5625,198021.5313,183533.0938,236424.875,140476.0625,167574.625,216878,162297.5313,400147.2813,159907.75,603102.4063,453102.1875,147076.9375,139510.3125,111665.2813,551166.5938,169731.2813,363930.3438,96850.1875,128088.3438,185548.1875,130853.0313,394391.9063,470196.6875,154412.9063,279576.4375,329598.5,1446269.469,34913.15625,24253.875,235135.7188,205436.4063,141179.125,965336.6875,1673161.563,945636.4375,35248.5,870636.5313,658011.0625,47258.5,32651,26475.3125,72347.8125,165668.9375,342009.5,1013274.031,2200583.313,922093.375,171712.9063,2500500.063,545695.1875,64162.4375,510062.3125,206520.1563,34660.4375,53205.34375,31018.28125,657591.7188,43831.375,54519.71875,99117.1875,187067.0938,134648.3438,65429.9375,53813.53125,5342653.156,40447.5625,37767.90625,88660.96875,424607.5313,268236.5625,53844.84375,316858.5313,33080.9375,32358.875,53104.5,23557.6875,45772.40625,34509.90625,157888.625,311807.3438,35500.53125,249914.0313,46334.875,34073.3125,60015.71875,23976.59375,46836.78125,105752.4375,162675.9063,98318.4375,81966.6875,137753.3125,96489.40625,90613.9375,46312,85804.1875,137836.125,127167.4688,185202.1875,95347.375,622616.5313,186819.2188,133690.5313,94690.71875,711198.5938,1628889.813,2413472.938,90325.53125,152951.9063,67350.15625,77248.3125,62057.9375,78193.71875,782881.8125,130435.0938,119268.1875,49191.0625,64395.03125,147931.8438,94299.84375,59488.59375,83055.125,62908.40625,57067.4375,113711.875,111202.7188,207666.3438,59995.9375,102993.8438,134546.75,76893.15625,122850.0313,207621.6563,83079.40625,122955.9063,113164.0938,54290.78125,1024612.563,1227717.906,662163.5313,110046.1875,674179.9688,706713.9375,127345.5,925626.2188,104111.8438,89085.15625,144899.6563,92271.65625,894561.4063,37271.21875,128285.6875,152897.75,138686.25,955107.375,861106.25,58223.53125,71061.84375,53801.3125,48757.84375,49460.84375,113863.625,162120.3438,168597.5938,279360.1563,345165.1563,937580.1875,265932.5625,127781.375,147525.9688,165985.7188,131556.4688,293351.7813,269546.5625,78873.8125,36208.21875,107334.8438,27606.53125
168,FB15,CULL,SJR,-286,80,6270,261019.5156,329700.2813,299399.375,181392.6094,294012.7188,183316.5938,22588.98438,239955.8125,211462.0781,1391786.891,4024921.828,328180.7813,254828.4844,544612.125,562394.2656,338755.2188,92635.3125,82822.40625,165173.9375,141179.9219,57253.75,80191.8125,130653.5625,102951.9844,95390.01563,151407.0625,112256.8125,99361.375,59252.65625,92100.53125,380257.6719,607613.4844,379165.4219,220500.9219,44507.375,364290.4844,497425.8438,356901.2969,43739.40625,220844.2656,154459.3594,265382.0781,480169.625,306709.8125,301434.3438,175074.25,175807.0469,140264.1719,106037.0938,282137.9844,356143.2031,473763.9063,335165.375,357647.2344,553868.7813,707892.8438,337683.875,322734.1719,245651.3281,316192.0938,274335.3594,179776.5781,505012.3906,381304.9375,302912.5,163286.3125,116416.4844,296178.1563,316422.5625,185048.8281,401306.0469,781234.5313,426901.2188,377012.5469,418904.9375,155650.6094,480264.0625,345373.9531,156296.6406,109819.0469,286658.2031,115034.7031,234778.5,208124.9531,292264.375,160638.5625,186644.6094,240456.1719,203842.5625,622836.0625,198136.5313,1050727.219,707228.3906,161658.2656,140832.6563,118037,471964.2031,206672.0469,293856.7344,117055.625,178405.5313,256933.125,208646.7969,672201.4844,815540.5,234476.2969,480999.7188,526170.4531,735221.0156,45463.92188,32029.5,335835.625,288875.1563,212215.4844,1298841.984,2306787.641,1327300.828,55244.70313,553816.8281,756315.8594,35997.76563,34388.01563,32552.70313,87619.10938,300644.5156,563234.5469,1363346.766,2954555.953,1200518.953,183993.9063,2525145.875,529942.7656,70045.4375,609218.1563,315985.4531,38389.03125,38777.9375,28749.1875,675285.3906,37227.51563,44153.0625,140221.7031,247672.7344,195989.9688,61629.34375,47508.625,3891125.047,41977.96875,27573.76563,105311.6406,505462,201120.5313,62497.95313,191781.75,46874.29688,62671.5625,41166.28125,30160.98438,45796.23438,68538.53125,198671.2031,198260.8281,54776.51563,164536.5625,40948.78125,51457.42188,72061.625,40546.96875,79277.90625,139239.8594,240692.9063,144571.3125,85526.70313,156230.0469,114026.5,125278.9219,54342.51563,101574.6719,178716.8438,152720.1875,302846.1875,183011.9375,696776.6875,225591.8438,166469.0156,114837.9375,800166.5,2341243.891,2967971.672,110743.1875,214530.3438,86448.10938,124661.4375,85485.35938,112885.8125,984808.75,197555.5156,146456.7344,83271.57813,91117.5625,119062.1563,90521.89063,60229.76563,100120.0625,98742.70313,83060.0625,140190.4375,159789.75,287168.625,82607.9375,119990.2031,144233.3906,88567.0625,115995.4688,230324.7344,103371.0938,182707.1719,179142.0313,61868.53125,1037616.297,1144790.109,639200.6875,143150.4063,1984816.016,2020651.719,194327.9219,1847731.875,191934.8438,141304.9375,221523.25,146941.6875,805898.0938,47753.79688,133357.6875,137783.1875,92192.01563,1318959.297,1267801.563,58472.84375,91642.3125,76228.48438,75493.32813,68406.28125,147267.25,206602.8594,231371.1719,371326.7031,436280.3125,1191414.797,341274.7656,193689.4844,199850.8281,206418.2813,149919.3594,390524.2813,399034.0781,122480.875,59434.90625,107830.2969,43734.0625
156,FB16,CULL,SJR,195,74,5140,328016.3125,396385.4063,382876.7188,222742.9375,412153.0313,212401.6875,31094.6875,317184.0625,271030.75,427073.4375,4290073.281,92517.71875,211652.3125,635539.9688,661129.1875,309942.625,27851.25,28150.15625,76859.03125,43588.6875,20091.34375,29211.90625,37127.6875,22727.1875,28814.03125,82930.5625,60240.09375,55358.40625,16903.84375,17005.6875,93922.75,188233.25,63646.53125,42007.21875,9227.8125,210263.375,338902.6875,220822.8125,19509.96875,151647.0625,91223.96875,97542.1875,217382.4063,184270.5313,182792.9375,85381,66379.0625,62263.5625,37117.6875,116772.3438,173398.4688,228040.375,197910.5938,193250.3438,319638.9375,359128.3438,146821.4375,141955.1563,114557.625,156082.875,125519.1563,79332.9375,237758.2188,159652.0938,130452.8438,57203.25,48886.1875,144516.5938,227514.1563,118176.0313,255936.0625,550670.375,232113.125,214361.5,208027.8125,52974.34375,239063.25,161086.2813,92174.25,53489.78125,127524.3438,49475.6875,69530.9375,84657.78125,132072.9375,76301.25,107086.0938,198695.5313,125805.5,369166.9375,145217.8125,674222.0625,475861.3438,103772.125,92899.84375,102307.1875,285861.0313,140871.75,159671.375,50010.5625,71435.21875,118056.2813,83548.5625,416461.3438,526916.0313,117613.2813,335961.2813,400943.5313,499909.75,5140.125,8532.3125,177343.4063,154881.125,116007.625,1203989.75,2302940.625,1344790.438,38334.125,421110.3438,675023.8125,42527,48977.21875,44446.34375,113327.9688,208244.7188,392302.6875,1376443.594,2777447.281,1219814.406,189225.8438,1619734.375,670013.8125,56272.40625,606848.6875,293543.2188,45196.65625,41202.53125,26436.21875,916208.25,36978.53125,24591.4375,106585.4375,199481.0313,112213.5313,66604.625,50063.9375,5774696.688,53288.0625,36647.46875,99220.9375,228466.375,110829.1563,39781.90625,114700,27934.3125,37868.8125,34822.40625,16811.09375,26254.53125,8329.4375,97223.8125,92479.6875,5084.0625,102285.0938,26599.71875,18353.96875,44902.34375,16771.4375,35497.65625,96260.6875,197080.8125,113936.5938,62193.21875,122554.875,70912.46875,45590.59375,20005.28125,38828.65625,83939.28125,72202.71875,167858.0313,72207.4375,512837.3438,168832,85669.21875,50711.25,404521.4375,1082556.906,1447464.094,53233,86825.15625,24122.125,50175,43541.78125,64589.09375,849404.0938,167382,112953.125,48386.4375,52523.84375,91435,82332.875,37726.125,40809.875,34861.21875,22079.3125,45945.34375,58859.5625,110263.4375,36751.28125,68927.1875,78682.03125,42308.28125,76332.8125,126313.1563,24125.71875,84579.3125,78188.5625,32485.03125,890531.1563,1374670.906,724548.1875,57162.75,365142.9063,373738.5313,71990.1875,602321.375,72953.125,53972.5625,104717.1875,66723.40625,488929.625,31750.3125,94901.625,115885.75,85113.40625,722414.6875,637707.2188,30231.75,50863.21875,38827.34375,26519.28125,13184,84500.03125,94574.59375,114284.9688,178439.6563,205368.3125,559104.6563,151869.8125,89041.59375,93681.90625,96268.5,76213.40625,182045.875,156460.0313,51217.96875,20244.75,70463.96875,26667.03125
